အငယ္ေလး	-ette\nsuff
အေသးေလး	-ette\nsuff
ပစၥည္း အတု	-ette\nsuff
အမ်ိဳးသမီး	-ette\nsuff
တစ္ဦးဆိုင္နာမ္မ်ားႏွင့္ ေပါင္းစပ္ျခင္းျဖင့္ ns ႏွင့္ adjs  သို႕ ေျပာင္းေပးသည့္ ေနာက္ဆက္စကား	-ian\nsuff
-ics အဆံုးရိွေသာ နာမ္မ်ားႏွင့္ ေပါင္းစပ္ျခင္းျဖင့္ ns သို႕ ေျပာင္းေပးသည့္ ေနာက္ဆက္စကား	-ian\nsuff
ေရွ႕ေဖာ္ျပပါ ပုဂၢိဳလ္၊ ေဒသ စသည္တို႕ႏွင့္ တစု တေပါင္းတည္း ျဖစ္ေသာ အရာဝတၳဳ၊ ပစၥည္းကို ျပေသာ ေနာက္ဆက္စကား	-iana\nsuff
ေဆးပညာတစ္ခုခုႏွင့္ သက္ဆိုင္ ေၾကာင္းျပသည့္ ေနာက္ဆက္စကား	-iatrics\ncoidmb
ေဆးကုသမႈနည္းတစ္ခုခုႏွင့္သက္ဆိုင္ေၾကာင္း ျပသည့္ ေနာက္ဆက္စကား	-iatry\ncoidmb
ns ကို adjs ႏွင့္  ns  သို႕ ေျပာင္းေပးသည့္ ေနာက္ဆက္စကား	-ic\nsuff
တစ္စံုတစ္ခုႏွင့္ သက္ဆိုင္ေသာ၊ ဆန္ေသာ၊ ရိွေသာ၊ ျဖစ္ေသာ	-ic\nsuff
y အဆံုး ရိွေသာ vs  ကို adjs သို႕ ေျပာင္းေပးသည့္ ေနာက္ဆက္စကား	-ic\nsuff
ဂုဏ္သတၱိ တစ္စံုတစ္ရာ ရိွေသာ	-ic\nsuff
ေကာင္းေသာ	-ical\nsuff
…ဆန္ဆန္	-ically\nsuff
နာမ္ျပဳပစၥည္း	-ics\nsuff
chemistry နာမ္ျပဳပစၥည္း	-ide\nsuff
ဓာတ္တစ္မ်ိဳးမ်ိဳး၏ ဓာတ္ေပါင္း အမည္	-ide\nsuff
forming compound adjs … ရွည္လ်ားေသာ	-length\nadj
…အထိရွည္ေသာ	-length\nadj
ကင္းမဲ့လ်က္	-lessly\nadv
ေျခဆံ လက္ဆံ ရွည္ေသာ၊ ေပ်ာ့ေပ်ာင္းေသာစသည္	-limbed\nn
နာမဝေသသနမွ ႀကိယာဝေသသနသို႕ ေျပာင္းရာတြင္ ေနာက္ဆက္	-ly\nsuff
နာမ္မွ နာမဝေသန သို႕ ေျပာင္းရာတြင္ေနာက္ဆက္	-ly\nsuff
နာမ္မွ နာမဝေသသနႏွင့္ ႀကိယာဝေသသနသို႕ ေျပာင္းရာတြင္ ေနာက္ဆက္	-ly\nsuff
…သား	-man\ncoidmb
…သမား၊ေစာင့္၊မႉးစသည္	-man\ncoidmb
စိတ္ေရာဂါတစ္မ်ိဳးမ်ိဳးခံစားေနရသူကိုရည္ညႊန္းေသာစကား	-manaic\ncoidmb
စိတ္ေရာဂါတစ္မ်ိဳးမ်ိဳးကိုရည္ညႊန္းေသာစကား	-mania\ncoidmb
နာမ္ေျပာင္းေနာက္ဆက္	-ness\nsuff
ျခင္း	-ness\nsuff
မႈ	-ness\nsuff
ပိုင္ဆိုင္သူဗဟုဝုစ္ျဖစ္ေၾကာင္းျပေနာက္ဆက္	-s'\nsuff
ပိုင္ဆိုင္မႈကိုျပေသာေနာက္ဆက္	-s'\nsuff
တစ္ကိုယ္တည္း	(all) by myself\nidm
ကိုယ့္ဘာသာကိုယ္	(all) by myself\nidm
သြက္သြက္လည္ေအာင္ရူးေသာ	(as) mad as a hatter/a March hare\nidm
ဗန္း  ေပါက္သလားမေမးနဲ႕	(as) nutty as a fruit cake\nIDM
အသစ္တမွ်ေကာင္းေသာ	(as)good as new\nidm
ေၾကာက္ရြံ႕၍သို႕ဖ်ားနာ၍မ်က္ႏွာျဖဴဖပ္ျဖဴေရာ္ျဖစ္သည္	(be, look, etc) green/ pale about the gills\nidm
infml သိပ္ၾကားသိခ်င္သည္	(be) all ears\nidm
နားစြင့္ထားသည္	(be) all ears\nidm
ဆႏၵမရိွ	(be) in nmood for (doing) sth/ tdsth\nidm
စိတ္မပါ	(be) in nmood for (doing) sth/ tdsth\nidm
ဆႏၵရိွသည္	(be) in the mood for (doing) sth/ tdsth\nidm
ေရွ႕သြားေနာက္လိုက္ညီသည္	(be) made for sb/each other\nidm
လိုက္ဖက္သည္	(be) made for sb/each other\nidm
အေႏွာင္အတည္းကင္းလြတ္မႈ	(be) one's own master/mistress\nidm
လြတ္လပ္မႈ	(be) one's own master/mistress\nidm
ဆြဲထုတ္သည္	(be) out on one's ear\nidm
အတင္းထြက္ ေစသည္	(be) out on one's ear\nidm
ေအးေအးသက္သာ	(be/feel) at (one's) ease\nidm
ၿငိမ္းၿငိမ္းခ်မ္းခ်မ္း	(be/feel) at (one's) ease\nidm
US ေျဖာင့္ျဖဴးသာယာေသာ ဘဝ	(on) easy street\nidm
တိုတိုေျပာရလွ်င္	(put sth) in a nutshell\nIDM
မ်က္စေအာက္မွာ	(right) under sb's(very)nose\nIDM
မ်က္စေအာက္မွာ ေျဗာင္က်က်	(right) under sb's(very)nose\nIDM
စစ္သားမ်ား သက္သာ အေန အထား ရပ္သည္	(stand) at ease\nidm
ပထမ အဂၤလိပ္အကၡရာ	A\nart
ယာဉ္ေမာင္း နားကပ္၍ဆရာလုပ္ေနသူ	a back-seat driver\nidm
လူဆိုးလူေတ	a bad lot\nidm
တုန္လႈပ္ေခ်ာက္ခ်ားျခင္း	a bag/ bundle of nerves\nidm
ဒူးတုန္ျခင္း	a bag/ bundle of nerves\nidm
ထိပ္ေျပာင္	a bald head\nn
စ၌ အိုးနင္းခြက္နင္း ျဖစ္ျခင္း၊ အခက္အခဲႀကံုျခင္း	a baptism of fire\nidm
အတီးမပါ အမ်ိဳးသားေလးေယာက္တြဲအဆို	a barber-shop quartet.\nadj
တရစပ္စုၿပံဳပစ္ခတ္ျခင္း	a barrage of gunfire\nn
ဖိုေသာအပင္	a barren fruit\nn
ၿမံဳေသာမိန္းမ	a barren woman\nn
အလြန္အေရးပါေသာ `ပုတ္ကိုယ္ႀကီး´	a big cheese\nidm
အေကာင္	a big cheese\nidm
ေနရာကြက္ကြက္ ကေလးမွာ ဩဇာရိွသူ	a big fish\nidm
အေရးပါ ေသာပုဂၢိဳလ္	a big name\nidm
ႀကီးႀကီးမာစတာ	a big name\nidm
အေရးပါ ေသာပုဂၢိဳလ္	a big noise\nidm
ႀကီးႀကီးမာစတာ	a big noise\nidm
အေရးပါ ေသာပုဂၢိဳလ္	a big shot\nidm
ႀကီးႀကီးမာစတာ	a big shot\nidm
ျပႆနာ ဖန္တီးသည္	a can of worms\nidm
ပ်ားတူအံု တုတ္ႏွင့္ထိုးသည္	a can of worms\nidm
အေကာင္းဘက္သို႕ စိတ္သေဘာ ထားေျပာင္းလဲမႈ	a change of heart\nidm
ဘဝသစ္	a clean sheet/slate\nidm
က႑သစ္	a clean sheet/slate\nidm
သီသီကေလး လြတ္ျခင္း	a close call/shave\nidm
နကန္းတစ္လံုးမွ် မသေသာ ဘာသာရပ္	a closed book\nidm
အခ်ိဳရည္	a cordial smile handshake.cordiality\nn
အေဖ်ာ္ရည္	a cordial smile handshake.cordiality\nn
အင္မတန္ ၿငီးေငြ႕စရာ ေကာင္းတဲ့ လူ	a crashing bore\nidm
အဖ်ားရႉးသြားေသာ ျဖစ္ရပ္	a damp squib\nidm
ခက္ေသာ၊ အလြန္လက္ဝင္ ေသာ ကိစၥ	a devil of a sth\nidm
ေလာကတံတြာ ဓမၼတာ တရား	a fact of life\nidm
လုပ္ေပ်ာ္ေသာလုပ္ငန္း	a going concern\nidm
ခက္ခေသာ ျပႆနာ	a hard/tough nut (to crack)\nIDM(infml)
ေခါင္းမာသူ	a hard/tough nut (to crack)\nIDM(infml)
အသည္းမာျခင္း	a heart of stone\nidm
အသနားအၾကင္နာမဲ့သည့္စိတ္	a heart of stone\nidm
ကိုယ့္အိမ္ကိုယ့္ရာလိုေနရာ	a home from home; a home away from home\nidm
မ်က္စေအာက္ကအေပ်ာက္မခံႏိုင္ေသာသူ၊အရာ	a hostage to fortune\nidm
ဥအသက္	a hostage to fortune\nidm
ရုပ္ေထြးေသာ ျပႆနာ	a knotty problem\nn
စားေသာက္ဆိုင္တြင္ စားဖြယ္ စာရင္းမွ ေရြးခ်ယ္မွာယူရေသာ တစ္နပ္စာ	à la carte\nadj
စားေသာက္ဆိုင္တြင္ စားဖြယ္ စာရင္းမွ ေရြးခ်ယ္မွာယူရေသာ တစ္နပ္စာ	à la carte\nadv
ေခတ္မီ [ေသာ]	à la mode\nadj
US ေရခဲမုန္႕တြဲလ်က္	à la mode\nadj
ေခတ္မီ [ေသာ]	à la mode\nadv
US ေရခဲမုန္႕တြဲလ်က္	à la mode\nadv
ယြန္းစားပြဲ	a lacquered table\nn
advanced level ၿဗိတိန္တြင္ GCSE ထက္ အဆင့္ျမင့္၍ တကၠသိုလ္အခ်ိဳ႕က တကၠသိုလ္ဝင္ စာေမးပြဲ အျဖစ္ အသိအမွတ္ျပဳထားေသာ ပညာရည္ သတ္မွတ္ခ်က္	A level\nn
မယံုႏိုင္စရာပဲ	a likely story\nidm
တစ္ကိုယ္ေတာ္သမား	a lone wolf\nidm
မ်က္ႏွာေသ	a long face\nidm
မ်က္စိသငယ္နားသငယ္	a long face\nidm
ကံစြပ္ကံညားစြန္႕ရမည့္ ကိစၥ	a long shot\nidm
လႈပ္ေလျမဳပ္ေလ အေျခအေန	a losing battle\nidm
အမ်ားႀကီး	a lot, lots\npron
အမ်ားအျပား	a lot, lots\npron
တစ္ပံု တစ္ေခါင္းႀကီး	a lot, lots\npron
H A	a lot, lots\npron
မ်ားစြာ	a lot, lots\nadv
အမ်ားႀကီး	a lot, lots\nadv
အမ်ားႀကီး	a lot, lots\nadv
မ်ားစြာ	a lot, lots\nadv
မၾကာမၾကာ	a lot, lots\nadv
အစု	a lot, lots\nn
အသိုက္	a lot, lots\nn
အသုတ္	a lot, lots\nn
အပံု	a lot, lots\nn
၁ ေလလံတင္သည့္ ပစၥည္း၊ အစု၊ အတြဲ	a lot, lots\nn
အကြက္	a lot, lots\nn
ကြက္လပ္	a lot, lots\nn
ကုသိုလ္ကံ	a lot, lots\nn
ၾကမၼာ	a lot, lots\nn
ရင္နင့္ သည္	a lump in ones\nidm
ၿမိဳ႕အသိုင္းအဝိုင္းႏွင့္ဝင္ဆံ႕သူ	a man about town\nidm
ခရစ္ယာန္ဘုန္းေတာ္ႀကီး	a man of God\nidm
ေယာက္်ားအခ်င္းခ်င္းပင္ေလးစားေလာက္သူ	a man's man\nidm
ရည္မွန္းခ်က္ျပည့္ေစေသာနည္းလမ္း	a means tan end\nidm
အျမင္ခ်င္းတူျခင္း	a meeting of minds\nidm
စိတ္သေဘာခ်င္းတိုက္ဆိုင္မႈ	a meeting of minds\nidm
ေျဖရွင္းရန္မလြယ္သည့္ျပႆနာ	a millstone round one's/ sb's neck\nidm
လည္ေထာက္	a millstone round one's/ sb's neck\nidm
ပင္းသကား	a millstone round one's/ sb's neck\nidm
ႏွင့္ပတ္သက္၍ဗဟုသုတဟင္းေလးအိုး	a mine of information\nidm
နည္းနည္း	a mite\nadv
အနည္းငယ္မွ်	a mite\nadv
မိုက္မဲမႈ	a mug's game\nidm
မျပန္လမ္းသို႕ ပို႕လိုက္ ေသာ အရာ	a nail in sb's/sth's coffin\nidm
နိဂံုးခ်ဳပ္ေစေသာအရာ	a nail in sb's/sth's coffin\nidm
ေပါင္းရသင္းရ မေကာင္းေသာသူ	a nasty piece of work\nidm
မယံုၾကည္ရေသာသူ	a nasty piece of work\nidm
မခ်စ္ေသာ္လည္း ေအာင့္ကာ နမ္းရေသာ ကိစၥ	a necessary evil\nIDM
တစ္ေသြးတစ္ေမြး	a new lease on life\nidm
ညထြက္လည္ျခင္း	a night out\nIDM
အရိပ္ျပ အေကာင္ထင္သည္	a nod as good as a wink (to a bling horse / man )\nIDM (sayin
ၿဂိဳဟ္ေကာင္	a pain in the arse\nidm
ေရႊျပည္ေအးဝါဒ	a policy of appeasement\nidm
အက်ိဳးတရားမွသည္ ေနာက္ ေၾကာင္းျပန္ အေၾကာင္းတရား ဆင္ျခင္ေဖာ္ထုတ္ေသာ	a posteriori\nadj
ေနာက္ေၾကာင္းျပန္ သံုးသပ္လ်က္	a posteriori\nadv
ဒိဋႆဌသိျမင္ရေသာ အေၾကာင္းမွ အက်ိဳးျဖစ္မႈကို ဆင္ျခင္ေဖာ္ထုတ္ေသာ၊ လ်က္	a priori\nadv
သာဓကအားျဖင့္ ̏သူတို႕ တစ္ေန႕လံုး လမ္းေလွ်ာက္ၾကရတဲ့အတြက္ ဆာေလာင္ ေနၾကမွာပဲ˝ဟု သံုးသပ္ျခင္း	a priori\nadv
ဒိဋႆဌသိျမင္ရေသာ အေၾကာင္းမွ အက်ိဳးျဖစ္မႈကို ဆင္ျခင္ေဖာ္ထုတ္ေသာ၊ လ်က္	a priori\nadj
သာဓကအားျဖင့္ ̏သူတို႕ တစ္ေန႕လံုး လမ္းေလွ်ာက္ၾကရတဲ့အတြက္ ဆာေလာင္ ေနၾကမွာပဲ˝ဟု သံုးသပ္ျခင္း	a priori\nadj
ေခါက္အမိုးကား	a sofa that is convertible convertible currencies .convertibility\nn
လူ႕အလႊာ	a walk of life\nidm
အတန္အသင့္	a way\nidm
အေတာ္အသင့္	a way\nidm
အဏုျမဴဗံုး	A-bomb\nn
အျမန္ေမာင္းလမ္းမႀကီးေအာက္အဆင့္ ရိွေသာ အဓိကလမ္းမ	A-road\nn
B လမ္းမထက္ ပိုက်ယ္၍ ေျဖာင့္ျဖဴးသည္	A-road\nn
အမူးေျပေအာင္မ်က္ႏွာသစ္သည့္အရက္	a/the hair of the dog\nidm
အသည္းထိတ္ဖြယ္ေကာင္းေသာ	a/the hair of the dog\nadj
စိတ္ပ်က္ အံအားသင့္သြားသည္	aback\nadv
ေပသီးတြက္ခံု	abacus\nn
ေပသီးမ်ား	abacuses\nn[pl]
သေဘာ၏ပဲ့ဘက္သို႕	abaft\nadv
ပဲ့ဘက္တြင္	abaft\nadv
စြန္႕ခြာသည္	abandon\nv
ပယ္ခြာသည္	abandon\nv
ပစ္ထားသည္	abandon\nv
စြန္႕ပစ္သည္	abandon\nv
ပစ္ပယ္သည္	abandon\nv
စြန္႕လႊတ္သည္	abandon\nv
စြန္႕သည္	abandon\nv
ဖ်က္သိမ္းသည္	abandon\nv
ဟန္မေဆာင္ ေတာ့	abandon\nv
စိတ္လြတ္လက္လြတ္	abandon\nn
အရွက္မရိွေသာ	abandoned\nadj
လြတ္ေသာ	abandoned\nadj
စြန္႕လႊတ္ခဲ့	abandoned\nv[pt]
စြန္႕လႊတ္ခဲ့ၿပီး	abandoned\nv[pp]
စြန္႕လႊတ္ေန	abandoning\nv[ing]
လက္လႊတ္လိုက္ျခင္း	abandonment\nn
ပစ္ပယ္လိုက္ျခင္း	abandonment\nn
အထီး က်န္ျခင္း	abandonment\nn
စြန္႕လႊတ္	abandons\nv[sg]
နစ္နာေစသည္	abase\nv
ႏွစ္သည္	abase\nv
အညြန္႕ခ်ိဳးသည္	abase\nv
အေနခက္ေသာ	abashed\nadj
ရွက္ေသာ	abashed\nadj
စဲသည္	abate\nv
ေလ်ာ့သည္	abate\nv
သားသတ္ရံု	abattoir\nn
သားသတ္ရံုမ်ား	abattoirs\nn[pl]
ျပင္သစ္ဘုန္းေတာ္ႀကီး	abbe\nn
သီလရွင္ေက်ာင္းတိုက္ ဆရာႀကီး	abbess\nn
ခရစ္ယာန္ ေက်ာင္းတိုက္	abbey\nn
ေက်ာင္းတိုက္ေဟာင္း	abbey\nn
ခရစ္ယာန္ ေက်ာင္းထိုင္ဘုန္းႀကီး	abbot\nn
ေက်ာင္းတိုက္ ဆရာေတာ္	abbot\nn
ေက်ာင္းထိုင္ဆရာေတာ္မ်ား	abbots\nn[pl]
ပုဒ္၊ ပုဒ္စုကို အတိုခ်ံဳးသည္	abbr.\nn
အက်ဉ္းခ်ံဳးသည္	abbr.\nn
ပုဒ္၊ ပုဒ္စုကို အတိုခ်ံဳးသည္	abbreviate\nn
အက်ဉ္းခ်ံဳးသည္	abbreviate\nn
အက်ဉ္းခ်ံဳး	abbreviate\nv
အက်ဉ္းခ်ံဳးခဲ့	abbreviated\nv[pt]
အက်ဉ္းခ်ံဳးခဲ့ၿပီး	abbreviated\nv[pp]
အက်ဉ္းခ်ံဳး	abbreviates\nv[sg]
အက်ဉ္းခ်ံဳးေန	abbreviating\nv[ing]
ခ်ံဳ႕ျခင္း	abbreviation\nn
အက်ဉ္းခ်ံဳးမ်ား	abbreviations\nn[pl]
ေအ၊ ဘီ၊ စီ စေသာ အဂၤလိပ္ အကၡရာ	ABC\nn
ဘာသာရပ္တစ္ရပ္၏ အျခခံ၊ ကႀကီးေရးက	ABC\nn
လြယ္လြယ္ကေလးပဲ	abc\nIDM
နန္းစြန္႕သည္	abdicate\nv
ဥေကၡာျပဳသည္	abdicate\nv
လ်စ္လ်ဴရႈသည္	abdicate\nv
အလိုအေလ်ာက္ ရာထူးစြန္႕လႊတ္ျခင္း	abdication\nn
ဝမ္းဗိုက္	abdomen\nn
ဝမ္း	abdomen\nn
ဝမ္းဗိုက္ပိုင္း	abdominal\nadj
အဓမၼေခၚေဆာင္သည္	abduct\nv
ျဖားေယာင္းသည္	abduct\nv
လူခိုးမႈက်ဴးလြန္သည္	abduct\nv
ျပန္ေပးဆြဲသည္	abduct\nv
အဓမၼေခၚေဆာင္ခဲ့	abducted\nv[pt]
အဓမၼေခၚေဆာင္ခဲ့ၿပီး	abducted\nv[pp]
အဓမၼေခၚေဆာင္ေန	abducting\nv[ing]
အဓမၼ ေသြးေဆာင္ျခင္း	abduction\nn
လူခိုးမႈ	abduction\nn
ေသြးေဆာင္ဆြေခၚျခင္းမ်ား	abductions\nn[pl]
အဓမၼေခၚေဆာင္	abducts\nv[sg]
သေဘၤာ ၊ေလွ အကန္႕မ်ားေပၚတြင္	abeam\nadv
သေဘၤာ၊ေလယာဉ္ ႏွင့္ေထာင့္မွန္က်ေသာ ေဘးတိုက္တန္းတန္းအရပ္တြင္	abeam\nadv
အိပ္ရာထဲတြင္	abed\nadv
ေဖာက္ျပန္ေသာ	aberrant\nadj
မူမမွန္ေသာ	aberrant\nadj
ေဖာက္ျပန္မႈ	aberration\nn
မေကာင္းမႈက်ဴးလြန္ရာ၌ အားေပးကူညီသည္	abet\nv
မေကာင္းမႈက်ဴးလြန္ရာ၌ အားေပးကူညီသူ	abettor\nn
အားေပးကူညီသူမ်ား	abettors\nn[pl]
ဆိုင္းငံ႕ထားျခင္း	abeyance\nn
မက်င့္သံုးျခင္း	abeyance\nn
ဥေကၡာျပဳမႈ	abeyance\nn
စက္ဆုပ္သည္	abhor\nv
ရြံမုန္းသည္	abhor\nv
ရြံရွာျခင္း	abhorrence\nn
စက္ဆုပ္ေသာ	abhorrent\nadj
ရြံရွာေသာ	abhorrent\nadj
သည္းခံသည္	abide\nv
ေနသည္	abide\nv
ခိုင္မာေသာ	abiding\nadj
စြဲျမေသာ	abiding\nadj
မေဖ်ာက္ဖ်က္ႏိုင္ေသာ	abiding\nadj
စြမ္းရည္မ်ား	abilities\nn[pl]
အစြမ္း၊ စြမ္းရည္	ability\nn
စြမ္းပကား	ability\nn
တတ္ႏိုင္စြမ္း	ability\nn
တတ္ကၽြမ္းမႈ	ability\nn
အရည္အခ်င္း	ability\nn
ဆိုးရြားေသာ	abject\nadj
ကမ္းကုန္ေသာ	abject\nadj
တြင္းဆံုးက်ေသာ	abject\nadj
ခၽြတ္ၿခံဳက်ေသာ	abject\nadj
သိကၡာမဲ့ေသာ	abject\nadj
အဖတ္ဆယ္မရေအာင္ ျဖစ္ေသာ	abject\nadj
လက္မိႈင္ခ်လ်က္	abjectly\nadv
ပိုင္ခြင့္၊ ခံယူခ်က္ စသည္ စြန္႕ပယ္သည္	abjure\nv
စြန္႕သည္	abjure\nv
ျငင္းပယ္သည္	abjure\nv
ေတာက္ေလာင္ေသာ	ablaze\nadj
ဟုန္းဟုန္း ေတာက္ေသာ	ablaze\nadj
ထိန္လင္း ေသာ	ablaze\nadj
ေတာက္ပေသာ	ablaze\nadj
လွ်မ္းေသာ	ablaze\nadj
ႏိုင္ ေသာ	able\nadj
ပိုင္ႏိုင္ေသာ	able\nadj
ကၽြမ္းက်င္ေသာ	able\nadj
ေတာ္ေသာ	able\nadj
ကၽြမ္းက်င္ပညာရွင္	able man\nn
လိုအပ္ေသာအရည္အေသြး ျပည့္ဝသူ	able man\nn
ေရတပ္ တပ္သားေက်ာ္	able seaman\nn
က်န္းမာသန္စြမ္းေသာ	able-bodied\nadj
ပို၍ကၽြမ္းက်င္	abler\nadj[com]
အကၽြမ္းက်င္ဆံုး	ablest\nadj[sup]
ကိုယ္လက္ေဆးေၾကာျခင္း	ablution\nn
ေရကိုင္ျခင္း	ablution\nn
ကိုယ္လက္သန္႕စင္ခန္း ၿဗိတိသွ်အသံုး	ablution\nn
ပိုင္ႏိုင္စြာ	ably\nadv
ပစ္ပယ္သည္	abnegate\nv
စြန္႕လႊတ္သည္	abnegate\nv
ဖယ္ၾကဉ္ျခင္း	abnegation\nn
စြန္႕ပယ္ ျခင္း	abnegation\nn
ပံုမွန္မဟုတ္ေသာ	abnomal\nadj
မူမမွန္ေသာ	abnomal\nadj
ေဖာက္ျပန္ေသာ	abnomal\nadj
ပံုမွန္မဟုတ္ျခင္း၊ မူမမွန္ျခင္း	abnormality\nn
ထူးထူး ကဲကဲ	abnormally\nadv
အဆမတန္	abnormally\nadv
ယဉ္ ေပၚသို႕	aboard\nadv
ေပၚတြင္	aboard\nadv
ေပၚ၌	aboard\nadv
ေနအိမ္	abode\nn
အိမ္	abode\nn
ဘံုဗိမာန္	abode\nn
ဖ်က္သိမ္းသည္	abolish\nv
ရုပ္သိမ္းသည္	abolish\nv
ဖ်က္သိမ္းခဲ့	abolished\nv[pt]
ဖ်က္သိမ္းခဲ့ၿပီး	abolished\nv[pp]
ဖ်က္သိမ္း	abolishes\nv[sg]
ဖ်က္သိမ္းေန	abolishing\nv[ing]
ဖ်က္သိမ္းျခင္း	abolition\nn
ဖ်က္သိမ္းေရးဝါဒီ	abolitionist\nn
စက္ဆုပ္ဖြယ္ ေကာင္းေသာ	abominable\nadj
မသတီစရာ	abominable\nadj
ဆိုးရြားေသာ	abominable\nadj
ခ်ာေသာ	abominable\nadj
ညံ့ေသာ	abominable\nadj
စုတ္ပဲ့ေသာ	abominable\nadj
မေကာင္း တေရာင္း	abominably\nadv
ျဖစ္ကတတ္ဆန္း	abominably\nadv
ဆိုးဆိုးရြားရြား	abominably\nadv
စက္ဆုပ္ရြံရွာသည္	abominate\nv
မ်က္စေနာက္စရာ	abomination\nn
စိတ္မေကာင္စရာ	abomination\nn
ေအာ့ႏွလံုး နာစရာ	abomination\nn
ေရွးတိုင္းရင္း	aboriginal\nn
ေရွးတိုင္ရင္းသားတို႕၏	aboriginal\nn
ဩစေၾတးလ် ေရွးလူမ်ိဳး	aboriginal\nn
အထူသျဖင့္ ဩစေၾတးလ်တြင္ ကနဦးေနထိုင္ခဲ့ေသာ လူမ်ိဳး	aborigine\nn
ေရွးတီမဆြ တိုင္းရင္းသား	aborigine\nn
ေရွးလူမ်ိဳး	aborigine\nn
ကိုဝန္ဖ်က္သည္	abort\nv
သားေလွ်ာသည္	abort\nv
ကိုဝန္ပ်က္သည္	abort\nv
ဖ်က္သိမ္းသည္	abort\nv
ကိုယ္ဝန္ဖ်က္ခဲ့	aborted\nv[pt]
ကိုယ္ဝန္ဖ်က္ခဲ့ၿပီး	aborted\nv[pp]
ကိုယ္ဝန္ဖ်က္ေန	aborting\nv[ing]
ကိုဝန္ဖ်က္မႈလုပ္ရပ္	abortion\nn
ကိုဝန္ဖ်က္မႈ	abortion\nn
ကိုဝန္ဖ်က္ခ် ျခင္း	abortion\nn
တရားမဝင္ ကိုဝန္ ဖ်က္ခ်ေပးသူ	abortionist\nn
ကိုယ္ဝန္ဖ်က္က်ျခင္းမ်ား	abortions\nn[pl]
မေအာင္ျမင္ေသာ	abortive\nadj
ကိုယ္ဝန္ဖ်က္	aborts\nv[sg]
ေပါသည္	abound\nv
လိႈင္သည္	abound\nv
ျပည့္လွ်ံသည္	abound\nv
ဆူေဝသည္	abound\nv
ျပည့္ႏွက္သည္	abound\nv
ခန္႕	about\nadv
ေလာက္	about\nadv
သေလာက္	about\nadv
သည္းခံ ဆို ႏိုင္ရံုတစ္မည္	about\nadv
ထိုထိုဤဤ	about\nadv
ဟိုဟိုသည္သည္	about\nadv
ဟိုမွာသည္မွာ	about\nadv
မေရမရာ	about\nadv
ဟိုလိုလိုသည္လိုလို	about\nadv
လတ္လ်ား လတ္လ်ား	about\nadv
ဝန္းက်င္တြင္	about\nadv
